Regions,Sectors,PathTimes,GROWTH_KAP,GROWTH_OUT,EULER_INTEGRAND,EULER_RATIO
GLD,N,4,-0.04998249217952251,0.30632836433955224,0.7859734361552483,1.0128431967869533
GLD,O,4,-0.04997859647276297,0.3282160111840252,0.40554114380816864,1.0442938208332289
GLD,P,4,-0.04973166308881614,0.29492310116890935,1.3198791656541458,1.0103066405462515
GLD,Q,4,-0.01109311500435652,0.3110059453055875,1.4899508133883086,0.9886273233827341
GLD,R,4,-0.04954934902126756,0.12272634209572561,1.2130868137159267,1.006919351862437
GLD,S,4,-0.049822088470648104,0.29227124624929485,1.3982212902301463,1.0096133721542502
GLD,A,5,-0.049725266206268,0.22165890862556284,0.9952744851928461,1.0098699690216222
GLD,B,5,0.18674596433060497,0.19125791305022574,1.0025030712991596,0.7808984891996344
GLD,C,5,0.3465026267674845,0.40332081786233515,1.1093963584010356,0.8906295355462767
GLD,D,5,0.2315352482611984,0.3033692391406282,1.1152917394440522,0.8711071518260857
GLD,E,5,0.34149633498240656,0.49151950724804194,1.1057695154020748,0.8777005330258565
GLD,F,5,0.14456259207875932,0.265759318412378,1.1989479182849168,0.9596570690679994
GLD,G,5,-0.049983587277110206,0.2579629184063225,0.2940622274779648,1.0359356869687926
GLD,H,5,0.17913366989503218,0.30192769661249785,1.2815979446830754,0.9539454427352668
GLD,I,5,0.04248534418573381,0.2161650343050116,1.10962240475367,0.9589433240730854
GLD,J,5,-0.04832459167430541,0.26897498260900893,1.0798721315679283,1.006403658299985
GLD,K,5,0.2553951700541258,0.3282340739152942,1.1265391470638761,0.911485284573461
GLD,L,5,0.290309303305254,0.29493407848705544,0.8745876131925265,0.6667921710958099
GLD,M,5,0.06996868263595708,0.3249115282407584,1.0777297892159536,0.9591513492331584
GLD,N,5,-0.04996756295345953,0.3060741193336363,0.765582654508802,1.01086052816309
GLD,O,5,-0.04997745665017192,0.31162431309790245,0.4106011365132877,1.0382232253424866
GLD,P,5,-0.036703057280954667,0.32140911984517834,1.1687499803753392,1.0052831662024329
GLD,Q,5,0.10052068487774682,0.31888063639596614,1.1871356605561534,0.9415581668320103
GLD,R,5,-0.04910962576902161,0.15852864049843232,1.09698242091359,1.0063284900740932
GLD,S,5,-0.013457411161559647,0.2741224442752565,1.269599589138405,1.0008615481834
GLD,A,6,0.03837311339956335,0.22370836124000615,0.8744154797621075,0.9880331307825376
GLD,B,6,0.23968493726717974,0.2710202600712764,0.7309764883044555,0.747182472108793
GLD,C,6,0.34634296837036277,0.4324128014461988,0.8465207819993119,0.8877172517162927
GLD,D,6,0.2737360862157195,0.34890121863750084,0.8497811096575489,0.8700254550105792
GLD,E,6,0.3110705507080809,0.4562492820237162,0.8749773010510201,0.9056921744028263
GLD,F,6,0.21713568645988437,0.3257029323108933,0.9472769003713972,0.9697842386256218
GLD,G,6,-0.04998271106609697,0.2612383860665296,0.29641752546780875,1.0310093123402837
GLD,H,6,0.23179025167303952,0.3583944708683123,1.0064299049524397,0.9676480063168277
GLD,I,6,0.16834482599630624,0.25951292351081723,0.8586342280057208,0.9056642765185009
GLD,J,6,0.19880740483342027,0.27868673447125664,0.9018072341967587,0.972009589167341
GLD,K,6,0.3022088480340074,0.3735193800818368,0.8631186357564251,0.9079628115340626
GLD,L,6,0.31885627330219896,0.33216641250039064,0.6177156352444843,0.6189175771929235
GLD,M,6,0.19559173391945722,0.3553172915776234,0.86097594451695,0.930440425273201
GLD,N,6,-0.04986986226213801,0.31205680432988153,0.7242737261138372,1.0092996487002426
GLD,O,6,-0.049967405288526084,0.31522036425812644,0.4109405285273313,1.0339784173342998
GLD,P,6,0.12288788128229751,0.32888738824087743,0.9241875053236599,0.9362283901925598
GLD,Q,6,0.1699568736632938,0.35149810192193554,0.9131209546529533,0.9458411723442904
GLD,R,6,0.055739996448801295,0.270540192908914,0.9528124716380922,0.9962835531423077
GLD,S,6,0.17858282559365787,0.286385010689591,1.0365349135170916,0.9576614695193432
GLD,A,7,0.224604452776693,0.2641423163520119,0.6829085684190509,0.9487857370214084
GLD,B,7,0.2730536620995981,0.3104912223372126,0.5180921373571421,0.7162823433004317
GLD,C,7,0.3618699950165754,0.45269837869798685,0.6240099099951514,0.880386716898181
GLD,D,7,0.30433180643613506,0.3767206748143266,0.6255578712528549,0.865137288478655
GLD,E,7,0.30262953571377843,0.4315891609766186,0.6557165848478947,0.9117601212181414
GLD,F,7,0.2528740140664182,0.3480459149184756,0.7093835511091361,0.9732943526645439
GLD,G,7,-0.049966285598552096,0.2749289945845141,0.29454990190645985,1.0274094057241212
GLD,H,7,0.2569961693820251,0.3771211573384765,0.7537437145206463,0.9714852647489257
GLD,I,7,0.2417707527972901,0.32224111575586856,0.6332775542219395,0.9013491027245213
GLD,J,7,0.2784035051331822,0.3451895326731249,0.6837560871513051,0.9807738788717035
GLD,K,7,0.34597887868217775,0.40945860691868524,0.6357918839829247,0.8979036886915668
GLD,L,7,0.3456896697909933,0.36435487906941233,0.4165297135496909,0.5652934376727333
GLD,M,7,0.2593172498592896,0.390633652137068,0.6491986544117213,0.9399446841609022
GLD,N,7,-0.04970210029214187,0.3157347907527871,0.6553837765612316,1.0083026904010919
GLD,O,7,-0.04990008627117488,0.3295541049977222,0.4048401693348846,1.0311724641893576
GLD,P,7,0.22125608121834275,0.38226244806525117,0.6892722334438202,0.938745385359152
GLD,Q,7,0.23268273692079916,0.38019994803854257,0.6710291711165068,0.9364401960837422
GLD,R,7,0.2525615809711713,0.32304087562147965,0.7504099778989761,0.9818748228726742
GLD,S,7,0.24800599867612852,0.355119616677162,0.7860406269725304,0.9695326099496564
GLD,A,8,0.2835474108848379,0.3310831942560792,0.4957504343135738,0.9626668699548695
GLD,B,8,0.2929895310257728,0.33341315160585006,0.360239442206971,0.7007329566951116
GLD,C,8,0.3734432681579234,0.4688678864835605,0.4482067756346532,0.8851745004096998
GLD,D,8,0.3203206395837271,0.394447493267271,0.44835224460867573,0.8714096029413326
GLD,E,8,0.30441078108800407,0.4208280888710015,0.4721418119641855,0.9175456650340424
GLD,F,8,0.2759696790243545,0.3539777904555089,0.5081312282025273,0.974315721283005
GLD,G,8,-0.049883508532827296,0.2817458440971656,0.2871148113969234,1.0251625500723316
GLD,H,8,0.2697053450377502,0.37314711433765974,0.5395701067759345,0.9740416375206031
GLD,I,8,0.29192502615911364,0.3594148286030578,0.4479338308659593,0.893773732999677
GLD,J,8,0.2957406338153922,0.3560393746781487,0.4908983908066884,0.9859488834519187
GLD,K,8,0.3722859707224569,0.4400451415738897,0.45503559264525684,0.8995233493628264
GLD,L,8,0.3670354729403838,0.3889579012858046,0.27208841776147047,0.5202031888276258
GLD,M,8,0.29433757278256134,0.40830847127368197,0.46801227939784584,0.9476567275829154
GLD,N,8,0.13428117939294903,0.31188491034351745,0.5359522737390893,0.9741298516934895
GLD,O,8,-0.03814526869249914,0.3361161027831113,0.38441732163976183,1.0153085767548151
GLD,P,8,0.28690719024066336,0.4167821222657351,0.4899467828437378,0.9372657188652067
GLD,Q,8,0.28892146602917645,0.40751522761574266,0.47294530240967203,0.9252407003487088
GLD,R,8,0.29109617479182703,0.34448578158282367,0.5400207034390084,0.990348523274479
GLD,S,8,0.27490961047424206,0.36935935928493385,0.5652394182959671,0.9753409186670775
GLD,A,9,0.30655927193107724,0.34775355134594205,0.34481072166493654,0.9675824412231251
GLD,B,9,0.3029973860709396,0.34476683414357245,0.24722833211920658,0.698887621788037
GLD,C,9,0.36685631178124883,0.47593544070846083,0.31656212637576797,0.9041549611609414
GLD,D,9,0.32276119636319484,0.39826447627841993,0.3137747485341956,0.8854390490911868
GLD,E,9,0.3131199979863578,0.4137561402524507,0.32832026880451964,0.9215428051163359
GLD,F,9,0.29469193365380897,0.3564189264876561,0.3512567527855205,0.9738244532069683
GLD,G,9,-0.048593674286903164,0.2822535645248121,0.2721018998723745,1.0229612173325933
GLD,H,9,0.2857753663101162,0.3631505198321079,0.37117013627957157,0.9719379088155312
GLD,I,9,0.33070505023050367,0.38520622480580313,0.30552301770574364,0.8821762440197238
GLD,J,9,0.3018659482231012,0.34571624949698354,0.3396831396346689,0.9868870496614488
GLD,K,9,0.3728869048468394,0.4539649059943348,0.3191394675637902,0.913314176771577
GLD,L,9,0.380486370171796,0.40722898359055804,0.17540793175987884,0.4879019994998215
GLD,M,9,0.3175653804864806,0.4145241747537369,0.3250227711027641,0.9522816787481849
GLD,N,9,0.2972395999151245,0.36324254816246276,0.38990682934048926,0.9637616136357836
GLD,O,9,0.22765139450754687,0.3456254538582803,0.22660091576021635,0.6483505492642293
GLD,P,9,0.33709185251760915,0.4409118409917977,0.33469943689264686,0.930329098938283
GLD,Q,9,0.34115557514583167,0.4325050320325401,0.320770962677641,0.9088787072604736
GLD,R,9,0.30562548215721064,0.33921480432336193,0.3722625003922856,0.9913051863264012
GLD,S,9,0.29174065661821547,0.36691132755882244,0.3901558299449084,0.9763514448381806
GLD,A,10,0.3224874607164682,0.34978824212262494,0.23226189624254678,0.9676918541794433
GLD,B,10,0.30993126521473485,0.34638318036991705,0.1659399687058524,0.7003751109226237
GLD,C,10,0.3474318873333107,0.4597431646348993,0.21812259736143497,0.9256498288679331
GLD,D,10,0.32151540493406455,0.38801205951960543,0.21295434358378712,0.8965093298860628
GLD,E,10,0.3320220774722066,0.41044871360255053,0.22071663465337554,0.9194192693166617
GLD,F,10,0.3173480610765898,0.3578349781545386,0.2354424247562753,0.970567948190288
GLD,G,10,0.24000399428312383,0.28243936436574063,0.16658343163064088,0.6876929131992621
GLD,H,10,0.31237065958647897,0.3605129748664858,0.24684165244117695,0.9651175184556857
GLD,I,10,0.36701746956297754,0.4046998013020045,0.20087211771916214,0.8617842524620943
GLD,J,10,0.3155010335230151,0.33457202909131656,0.22816290897382918,0.9849138958760826
GLD,K,10,0.35508077159317847,0.44109382585310075,0.21852166928185668,0.9306550424700816
GLD,L,10,0.38417819464818753,0.4175611527356735,0.1140373221000944,0.474046430957146
GLD,M,10,0.34261440733701626,0.4165921213195244,0.21832657664265626,0.9515345078762731
GLD,N,10,0.343575469753558,0.40184330751300906,0.2639718640780139,0.9765342863766553
GLD,O,10,0.3721234089861269,0.46212589819715677,0.11634208323043664,0.4942878110787678
GLD,P,10,0.38397311893866926,0.4592204407741606,0.22030311979355377,0.9149677154947821
GLD,Q,10,0.3943046007554193,0.4558675730778126,0.2090904919108813,0.8815635859523185
GLD,R,10,0.3218658550231921,0.33187466194436244,0.2488119705187933,0.9900759620348317
GLD,S,10,0.31077577068912393,0.3635073233836054,0.2605297543476447,0.9740917073088012
GLD,A,11,0.344425210191382,0.34580487486987926,0.1520953409634233,0.9629794123820182
GLD,B,11,0.3213247780551759,0.34379346225266644,0.10729651320877337,0.6919621695860586
GLD,C,11,0.33705075565727766,0.4222236043987257,0.14416598214020043,0.9304025056623125
GLD,D,11,0.32800171415490537,0.3721409871805619,0.13932990201741557,0.8956751371916443
GLD,E,11,0.35951492874466245,0.41418685408107425,0.1442978146878982,0.913135540015995
GLD,F,11,0.34819788091658965,0.35989844380498204,0.15351321826371916,0.9634781895559035
GLD,G,11,0.3900182387270393,0.41760082307610097,0.09008993515756512,0.5593352490742354
GLD,H,11,0.34979820722943217,0.36542669619579704,0.15936347563907693,0.9529324839019634
GLD,I,11,0.40405572639117227,0.4216093174975808,0.12717965390823427,0.8296334713613112
GLD,J,11,0.34195827393599004,0.32652683163210233,0.1493078084953241,0.9798887817531198
GLD,K,11,0.3422811870140659,0.40424856753939326,0.14415877829522555,0.9351535978911414
GLD,L,11,0.376938433959999,0.4172672531285465,0.07639442099098832,0.48560224996998014
GLD,M,11,0.37322742825836164,0.42123761034611945,0.14266871749542112,0.946666388858261
GLD,N,11,0.36944514671521345,0.40243299359225215,0.17213592806980477,0.9775188845407008
GLD,O,11,0.43942338995812386,0.5237803715688937,0.047935466887074285,0.31026483110438746
GLD,P,11,0.4325541832030915,0.4747691968453244,0.13969451052119305,0.8874752912211842
GLD,Q,11,0.4470766093566522,0.47836297706548997,0.13066358594335872,0.8389673387269067
GLD,R,11,0.3473312031760344,0.3233867614436263,0.16199764359889599,0.9865151732143358
GLD,S,11,0.33774833718645997,0.3610853822408645,0.16904661034073645,0.9678944169418839
GLD,A,12,0.3680741804962845,0.3438111141387824,0.09780721579433774,0.9574365826942917
GLD,B,12,0.3371018266303785,0.3460381899353467,0.0674589767223442,0.6759765283814801
GLD,C,12,0.3430519071225703,0.391147870639127,0.0921414674142137,0.9197739983968856
GLD,D,12,0.3424165058813693,0.3633043436473898,0.08889944573985456,0.8875814937377255
GLD,E,12,0.38668721510237686,0.4226340569701715,0.09306682016742511,0.9103906164523154
GLD,F,12,0.3800727473604385,0.3646373465787576,0.0982468692449234,0.9552334201714066
GLD,G,12,0.45253910909272027,0.4810949482997891,0.043351780330594905,0.41829809471917523
GLD,H,12,0.3904333303214458,0.375889536375613,0.1006143781796767,0.9360765487087032
GLD,I,12,0.4348458275986668,0.43831235353023124,0.07844594591312809,0.7915331615476197
GLD,J,12,0.37056510078814053,0.3226161239257956,0.09601341217439088,0.974098561646934
GLD,K,12,0.34409182632813173,0.3709994584333957,0.09217071600605126,0.9263312908787555
GLD,L,12,0.3620615536717722,0.40292942764952017,0.052454731955479623,0.5185100083003188
GLD,M,12,0.40143145897663723,0.42894574972388266,0.09181271147030408,0.9433937173655347
GLD,N,12,0.3934619526847888,0.3969732362403933,0.1097967388914235,0.9749589012282828
GLD,O,12,0.45875586446021904,0.5469969191908038,0.010123417304402409,0.10153843824640717
GLD,P,12,0.47436922137372634,0.49030634433465675,0.08598626247437145,0.84990055679304
GLD,Q,12,0.4871893482374704,0.4992002452877533,0.07885156157204627,0.7841100867314504
GLD,R,12,0.3758455673349886,0.31646997829416373,0.10354885919737802,0.9818196901398938
GLD,S,12,0.36948287543360403,0.3623479276548155,0.1074066200858661,0.9589470469339956
GLD,A,13,0.3870053776271782,0.3433911285603537,0.06259036587967486,0.9516941816878365
GLD,B,13,0.35251393721741,0.35394784120738837,0.042243819568115536,0.660487176720886
GLD,C,13,0.3575866968657409,0.3788772760077439,0.05819949871664966,0.9023885863245324
GLD,D,13,0.3585023138062767,0.3633357255325425,0.05634774131998875,0.8776318567425498
GLD,E,13,0.4055877704851408,0.42854964633225323,0.06001343411369754,0.9119110626635518
GLD,F,13,0.40561424463432494,0.36938435436475664,0.06244926462224756,0.9460021226614471
GLD,G,13,0.4673117412308277,0.5020146187525665,0.01728029537122288,0.26065443851079384
GLD,H,13,0.4261488278889964,0.3879598770575571,0.0626669057310022,0.913441095259602
GLD,I,13,0.4527903891428021,0.45076959444469306,0.047942325172911,0.7510259017692164
GLD,J,13,0.39247460710392645,0.32033140243271435,0.06143954897150279,0.9673984642296343
GLD,K,13,0.35542875510415484,0.3551477635048402,0.0581464229089378,0.9098393318234216
GLD,L,13,0.349199230555771,0.37712861279253657,0.03498926296575962,0.540202447157215
GLD,M,13,0.4205715811403591,0.4339239766583308,0.058915407283762135,0.9419010154255746
GLD,N,13,0.41672105099075035,0.3921288102305737,0.06925347137373816,0.9703181161016563
GLD,O,13,0.450479187016857,0.5433000400044236,-0.00844291148494447,-0.1317772707658473
GLD,P,13,0.5001804351450555,0.5023539521731591,0.05197313214292462,0.8035992800053948
GLD,Q,13,0.5058085740658553,0.5127211312750585,0.04652041581993793,0.7196062199672321
GLD,R,13,0.4012336050371468,0.31105413191529274,0.06563985179669964,0.9754094131584226
GLD,S,13,0.40052837953079495,0.3665018034735018,0.06742231510077296,0.9467365605641548
GLD,A,14,0.39798198484828756,0.3419513438318322,0.0403655806566809,0.9464585066135545
GLD,B,14,0.3639190776323085,0.36250167117009213,0.026919053643219115,0.6518019280932577
GLD,C,14,0.37140296070490986,0.37771310083459675,0.036965786045301305,0.8833742934498762
GLD,D,14,0.3709905955763815,0.3667870852528389,0.036041013889384736,0.8693776150691873
GLD,E,14,0.4131630688646464,0.4285579892660529,0.0391403289737608,0.9173939491672157
GLD,F,14,0.42054458063984407,0.3711638511077128,0.03990044604218972,0.9368748010905812
GLD,G,14,0.4572030947445734,0.4963223399769421,0.0038619088585545407,0.09064090081814903
GLD,H,14,0.44954646815758653,0.3971860215838785,0.03887979659781518,0.8859607279049931
GLD,I,14,0.456529328985823,0.4549110419966877,0.02950990242648497,0.7111563968309497
GLD,J,14,0.40395110353724506,0.3169932680103639,0.03961284546572491,0.9602610383533892
GLD,K,14,0.3680332826882778,0.3512705358333731,0.03675725158658613,0.8899685018691532
GLD,L,14,0.3431385726737845,0.35322686346627863,0.022082745798429303,0.5287987862088166
GLD,M,14,0.428545389856329,0.43323107987951753,0.03813340554909098,0.9423494604082169
GLD,N,14,0.4348322225938347,0.3877125333325292,0.043624607761149806,0.9654177490949406
GLD,O,14,0.4280936926160593,0.5226167838800153,-0.01613858476334507,-0.38897093726193205
GLD,P,14,0.5063025085865887,0.5063852056621128,0.031251553412569175,0.7520741507839213
GLD,Q,14,0.5027276226570563,0.5146227132705289,0.027182672608100204,0.6493582645061998
GLD,R,14,0.4179468207498144,0.3054696709530779,0.04169105912806429,0.9680041321528395
GLD,S,14,0.42411695352937584,0.37066215940719527,0.04221886185160466,0.9326206941523145
GLD,A,15,0.4000262720049476,0.3381172042312823,0.026484249724664972,0.9417395770605669
GLD,B,15,0.3696752373502463,0.36781424025643117,0.017680717506042772,0.6519874187298459
GLD,C,15,0.3792942344440619,0.3790717125300587,0.023861338083620218,0.8638800913681712
GLD,D,15,0.37716265443419095,0.3689776898306615,0.023503465943595078,0.8636246295854305
GLD,E,15,0.40914964697199263,0.42113267173330954,0.02600563531264761,0.9248335424243372
GLD,F,15,0.4240094087173308,0.36826485947100907,0.02587121300669781,0.9280869435125934
GLD,G,15,0.4354675238729788,0.47378407129137484,-0.002502849802531709,-0.09015072294929796
GLD,H,15,0.4581828280722843,0.4002302694261215,0.024240353913139168,0.8540603908744461
GLD,I,15,0.44889798455505114,0.4499292674644215,0.018520025176166847,0.673857140817139
GLD,J,15,0.40502257230563776,0.31133891659994395,0.025972320372786933,0.9525963251553776
GLD,K,15,0.3763964937527262,0.3516681842322418,0.023524399414436008,0.8679050558326404
GLD,L,15,0.34066072269635916,0.33962988778301156,0.013458142255012042,0.4918342325348765
GLD,M,15,0.4255950352272242,0.4261453468422531,0.025102320531776485,0.9438101572198655
GLD,N,15,0.4437507000756103,0.3823406824628765,0.027694438717729385,0.9606000174649313
GLD,O,15,0.4003691713688746,0.49300703475609114,-0.01826827792385144,-0.6684411724347266
GLD,P,15,0.49643498812103853,0.5007695390328382,0.018898779310665137,0.6979478088772526
GLD,Q,15,0.4845593240631234,0.5050754346341233,0.015876954817481935,0.5761230334225973
GLD,R,15,0.42394524761119073,0.29869739031065734,0.026766865128621555,0.9595101215173019
GLD,S,15,0.43647374808385464,0.37197890023786273,0.026613640430815697,0.917015678884145
GLD,A,16,0.39412519292634696,0.3313271970813627,0.017794740451099505,0.9384736051718945
GLD,B,16,0.36963885590012013,0.3684711129659692,0.012042719968067772,0.6615888707152406
GLD,C,16,0.37997854109202417,0.3785191917964877,0.015761610081457024,0.8452168041020464
GLD,D,16,0.3766823389002843,0.3676625488984172,0.015730068513869575,0.8613370443116379
GLD,E,16,0.3970413702077392,0.4077359036195374,0.017685808019920646,0.9333831260045025
GLD,F,16,0.417784646355173,0.36072650231164555,0.01714657221528359,0.9207499412509925
GLD,G,16,0.4089362539710411,0.44357926277431337,-0.005124850856799593,-0.27775918730016147
GLD,H,16,0.45321798952007475,0.39621417115141494,0.015306214863078257,0.8194666265028868
GLD,I,16,0.4338148041077603,0.43775589579509183,0.011959333689350538,0.6415069063063249
GLD,J,16,0.39734829780208075,0.3032413795076911,0.01742824287314306,0.9454410861097027
GLD,K,16,0.377997134088116,0.35142835321473076,0.015353933869454635,0.8452185296693887
GLD,L,16,0.3377053316833078,0.3330284776418539,0.00813025839481207,0.4437981996621013
GLD,M,16,0.41446451829172315,0.41385477031723494,0.016904341032316056,0.9465409790631121
GLD,N,16,0.4425664869441416,0.3745281689006112,0.017861792302429333,0.9570052096333962
GLD,O,16,0.3717025826644312,0.46039210997457647,-0.017743196192315538,-0.9638480306758354
GLD,P,16,0.47626292412746146,0.4872775927247159,0.011601648948686727,0.644589235801216
GLD,Q,16,0.45811344727131054,0.48751921557365907,0.009334589049475338,0.5033214214741972
