Regions,Sectors,PathTimes,KAP
GLD,E,3,3.702713202855069
GLD,F,3,1.2944764820296246
GLD,G,3,1.6179815608360972
GLD,H,3,1.2984816372073134
GLD,I,3,2.331266419700599
GLD,J,3,0.7151724950001346
GLD,K,3,2.268633306044329
GLD,L,3,5.979495549054298
GLD,M,3,1.704423800779595
GLD,N,3,1.0574303252672825
GLD,O,3,1.3534920900392946
GLD,P,3,1.277587581819654
GLD,Q,3,1.41596326464951
GLD,R,3,0.41746852898695114
GLD,S,3,1.2908197738771117
GLD,A,4,1.487726425083247
GLD,B,4,4.428545846057794
GLD,C,4,4.580109221331917
GLD,D,4,2.9636725813704845
GLD,E,4,5.236686977050695
GLD,F,4,1.22998979730968
GLD,G,4,1.537106443637685
GLD,H,4,1.2338431448739917
GLD,I,4,2.2147859725406964
GLD,J,4,0.6794730992649777
GLD,K,4,2.3437644111070837
GLD,L,4,7.248679402434236
GLD,M,4,1.619308526798044
GLD,N,4,1.0045763880125673
GLD,O,4,1.285845003264231
GLD,P,4,1.213817921754801
GLD,Q,4,1.3455435387129542
GLD,R,4,0.3966960012733681
GLD,S,4,1.226396560088449
GLD,A,5,1.4134602292079348
GLD,B,5,4.79453586516655
GLD,C,5,6.2355604954051564
GLD,D,5,3.419128342901488
GLD,E,5,7.231263576953441
GLD,F,5,1.1695957151884762
GLD,G,5,1.4602750841647436
GLD,H,5,1.2555112533602262
GLD,I,5,2.10450372949698
GLD,J,5,0.6458020492578939
GLD,K,5,2.770175883208647
GLD,L,5,9.107075610440369
GLD,M,5,1.538770005376619
GLD,N,5,0.9543651565549962
GLD,O,5,1.2215802747195694
GLD,P,5,1.1534527378189243
GLD,Q,5,1.3306172694946425
GLD,R,5,0.3770399726509328
GLD,S,5,1.1652949221716238
GLD,A,6,1.3431755430385977
GLD,B,6,5.6898960888247485
GLD,C,6,8.3961985864306
GLD,D,6,4.210777072612084
GLD,E,6,9.700713585774809
GLD,F,6,1.3386755034603326
GLD,G,6,1.3872852970468057
GLD,H,6,1.480415591769155
GLD,I,6,2.1939142947848196
GLD,J,6,0.6145939289250765
GLD,K,6,3.477665423980558
GLD,L,6,11.750944386055583
GLD,M,6,1.6464357155325455
GLD,N,6,0.9066778555142462
GLD,O,6,1.160528799495067
GLD,P,6,1.1111174959118824
GLD,Q,6,1.4643718287344014
GLD,R,6,0.35852368069408336
GLD,S,6,1.1496130692794826
GLD,A,7,1.3947173704671378
GLD,B,7,7.05367847593148
GLD,C,7,11.304162927882018
GLD,D,7,5.3634187083958
GLD,E,7,12.71831990316314
GLD,F,7,1.6293497278512232
GLD,G,7,1.3179450168782707
GLD,H,7,1.8235614943660192
GLD,I,7,2.563248414991179
GLD,J,7,0.7367797529610465
GLD,K,7,4.52864668560942
GLD,L,7,15.497806720774662
GLD,M,7,1.9684649319204783
GLD,N,7,0.8614619557436201
GLD,O,7,1.1025401866216904
GLD,P,7,1.2476603708401854
GLD,Q,7,1.7132518866267006
GLD,R,7,0.37850778938278273
GLD,S,7,1.3549142195308101
GLD,A,8,1.7079771022390575
GLD,B,8,8.979711215057682
GLD,C,8,15.39480031026124
GLD,D,8,6.995677612595256
GLD,E,8,16.56725915051671
GLD,F,8,2.041369933850988
GLD,G,8,1.2520921997617425
GLD,H,8,2.2922098130506474
GLD,I,8,3.182966913890057
GLD,J,8,0.9419018186965619
GLD,K,8,6.095462787844328
GLD,L,8,20.855238408563892
GLD,M,8,2.4789218445105505
GLD,N,8,0.818645487221386
GLD,O,8,1.0475233361918308
GLD,P,8,1.5237128151837092
GLD,Q,8,2.111896024641724
GLD,R,8,0.4741043150792015
GLD,S,8,1.690941073666036
GLD,A,9,2.1922695874295304
GLD,B,9,11.610672592704304
GLD,C,9,21.14388485076381
GLD,D,9,9.23653753978333
GLD,E,9,21.610511449012883
GLD,F,9,2.604726139265813
GLD,G,9,1.189633447831041
GLD,H,9,2.910431051578389
GLD,I,9,4.112154613491005
GLD,J,9,1.2204604595497537
GLD,K,9,8.364718068819567
GLD,L,9,28.509850701135598
GLD,M,9,3.208561683341456
GLD,N,9,0.928574168750189
GLD,O,9,1.0075652770711303
GLD,P,9,1.9608769777217583
GLD,Q,9,2.7220681201824006
GLD,R,9,0.6121142676510561
GLD,S,9,2.1557970255624626
GLD,A,10,2.8643301560285703
GLD,B,10,15.128676038819208
GLD,C,10,28.900652463842444
GLD,D,10,12.217733446377357
GLD,E,10,28.37719475041196
GLD,F,10,3.372317921884676
GLD,G,10,1.1318247875463339
GLD,H,10,3.74216055146354
GLD,I,10,5.472064911501145
GLD,J,10,1.588875913440542
GLD,K,10,11.483811899418127
GLD,L,10,39.357460308550515
GLD,M,10,4.227489795126128
GLD,N,10,1.2045831831610145
GLD,O,10,1.236938917453756
GLD,P,10,2.6218726307011164
GLD,Q,10,3.6507168353093604
GLD,R,10,0.7991919858372181
GLD,S,10,2.784730665335651
GLD,A,11,3.788040714699829
GLD,B,11,19.81752574455429
GLD,C,11,38.94166069451932
GLD,D,11,16.145922962765837
GLD,E,11,37.79904990427713
GLD,F,11,4.442516475728612
GLD,G,11,1.403467257386102
GLD,H,11,4.911101711202708
GLD,I,11,7.480408328604654
GLD,J,11,2.0901679062708576
GLD,K,11,15.56149268949444
GLD,L,11,54.47773835582715
GLD,M,11,5.675888705806551
GLD,N,11,1.6184484161727963
GLD,O,11,1.697232844124257
GLD,P,11,3.628601242171358
GLD,Q,11,5.0902112795271055
GLD,R,11,1.056424597686397
GLD,S,11,3.650157484016975
GLD,A,12,5.092737434073831
GLD,B,12,26.18538780602593
GLD,C,12,52.066976858156366
GLD,D,12,21.44181337116608
GLD,E,12,51.38837263722927
GLD,F,12,5.989391298514351
GLD,G,12,1.9508450852228978
GLD,H,12,6.6289962853028115
GLD,I,12,10.502910149521583
GLD,J,12,2.804918115735642
GLD,K,12,20.887898878965306
GLD,L,12,75.0124917373552
GLD,M,12,7.79428605055541
GLD,N,12,2.21637632873676
GLD,O,12,2.443036654037606
GLD,P,12,5.198167888648513
GLD,Q,12,7.36592567928707
GLD,R,12,1.4233538242655714
GLD,S,12,4.882992104712421
GLD,A,13,6.9672425916033065
GLD,B,13,35.01252986646211
GLD,C,13,69.92865256745364
GLD,D,13,28.783844185481193
GLD,E,13,71.25959934096264
GLD,F,13,8.265795704357405
GLD,G,13,2.83367878206758
GLD,H,13,9.217177381662081
GLD,I,13,15.070056805684732
GLD,J,13,3.8443228799957017
GLD,K,13,28.075254152385813
GLD,L,13,102.171631040573
GLD,M,13,10.92315767151112
GLD,N,13,3.088436086925869
GLD,O,13,3.563794046168629
GLD,P,13,7.664018742556615
GLD,Q,13,10.954526210144584
GLD,R,13,1.9583150498650908
GLD,S,13,6.687174068281152
GLD,A,14,9.663602941786904
GLD,B,14,47.354934621630825
GLD,C,14,94.9342084553214
GLD,D,14,39.102918926215544
GLD,E,14,100.16162136332808
GLD,F,14,11.618520185281982
GLD,G,14,4.157890147804432
GLD,H,14,13.145066719302346
GLD,I,14,21.893633691134855
GLD,J,14,5.35312199190265
GLD,K,14,38.05400678500106
GLD,L,14,137.84988598456923
GLD,M,14,15.517127364463995
GLD,N,14,4.375452418987377
GLD,O,14,5.169209090782188
GLD,P,14,11.497410972168444
GLD,Q,14,16.495419492064855
GLD,R,14,2.744056857120961
GLD,S,14,9.365577061490155
GLD,A,15,13.509542821345006
GLD,B,15,64.58829875047299
GLD,C,15,130.19305454780485
GLD,D,15,53.60973410742721
GLD,E,15,141.54470422825943
GLD,F,15,16.504625884256956
GLD,G,15,6.05889039098859
GLD,H,15,19.05438503666055
GLD,I,15,31.88871958921006
GLD,J,15,7.51552152790122
GLD,K,15,52.05914782152699
GLD,L,15,185.15149910455824
GLD,M,15,22.16692076031853
GLD,N,15,6.278040119189229
GLD,O,15,7.382114898359638
GLD,P,15,17.318578989628296
GLD,Q,15,24.788122518041487
GLD,R,15,3.8909266965113942
GLD,S,15,13.337677072853964
GLD,A,16,18.91371487265885
GLD,B,16,88.4649934211027
GLD,C,16,179.57452950244848
GLD,D,16,73.82932372689564
GLD,E,16,199.4576699940069
GLD,F,16,23.5027425465415
GLD,G,16,8.697340386970176
GLD,H,16,27.784777059935895
GLD,I,16,46.20350154284763
GLD,J,16,10.55947738935017
GLD,K,16,71.65402852930463
GLD,L,16,248.22534259783134
GLD,M,16,31.60105218218538
GLD,N,16,9.063924817182217
GLD,O,16,10.33768612316571
GLD,P,16,25.916127544617687
GLD,Q,16,36.79943841017756
GLD,R,16,5.54046657830091
GLD,S,16,19.15922297557463
GLD,A,17,26.368086395799438
GLD,B,17,121.16509237649076
GLD,C,17,247.8089972400755
GLD,D,17,101.63952606776894
GLD,E,17,278.65061658687046
GLD,F,17,33.32182752972502
GLD,G,17,12.253998184328804
GLD,H,17,40.377337858303534
GLD,I,17,66.24726451375068
GLD,J,17,14.755267755688019
GLD,K,17,98.73904595924988
GLD,L,17,332.0523642520347
GLD,M,17,44.69856705238645
GLD,N,17,13.075314181448372
GLD,O,17,14.180230753920656
GLD,P,17,38.259018231077555
GLD,Q,17,53.657755997912275
GLD,R,17,7.865956849433245
GLD,S,17,27.538112146552322
GLD,A,18,36.45587648669251
GLD,B,18,165.34505838128894
GLD,C,18,340.60633395367313
GLD,D,18,139.3077340789995
GLD,E,18,384.1146696557553
GLD,F,18,46.820681214290296
GLD,G,18,16.9274366556113
GLD,H,18,58.0972116499674
GLD,I,18,93.72710269168297
GLD,J,18,20.424211705299676
GLD,K,18,135.62672487596248
GLD,L,18,442.36822705889887
GLD,M,18,62.47117751523974
GLD,N,18,18.745592116326545
GLD,O,18,19.06279911254505
GLD,P,18,55.53096455327949
GLD,Q,18,76.66848304980347
GLD,R,18,11.081439979654002
GLD,S,18,39.37186346922302
GLD,A,19,49.85739225421914
GLD,B,19,224.18257367007996
GLD,C,19,464.79203677370873
GLD,D,19,189.56188842025372
GLD,E,19,521.7770467795856
GLD,F,19,65.01738785511527
GLD,G,19,22.931510466467948
GLD,H,19,82.3918404001623
GLD,I,19,130.6990303291505
GLD,J,19,27.936787525591367
GLD,K,19,185.02303263746865
GLD,L,19,585.5983609851969
GLD,M,19,86.10853572072081
GLD,N,19,26.5995187686394
GLD,O,19,25.146570342530385
GLD,P,19,79.13577623569486
GLD,Q,19,107.30094286457525
GLD,R,19,15.435141254958234
GLD,S,19,55.74220854507521
GLD,A,20,67.40804623641925
GLD,B,20,301.31556992750313
GLD,C,20,628.7442352207893
GLD,D,20,255.63727925560272
GLD,E,20,695.9906163656427
GLD,F,20,89.16798997854117
GLD,G,20,30.495232324682313
GLD,H,20,114.97022997699455
GLD,I,20,179.66819211505623
GLD,J,20,37.763306045635524
GLD,K,20,250.23731388386338
GLD,L,20,768.8163568093163
GLD,M,20,116.9188306852824
GLD,N,20,37.297113068942146
GLD,O,20,32.603584134040545
GLD,P,20,110.78723297411402
GLD,Q,20,147.2468686997659
GLD,R,20,21.248957104497812
GLD,S,20,78.01579485299571
GLD,A,21,90.08960964413434
GLD,B,21,401.34020375950587
GLD,C,21,842.7659753831861
GLD,D,21,341.69639483244276
GLD,E,21,914.782983089478
GLD,F,21,120.77006510526884
GLD,G,21,39.87896338374011
GLD,H,21,157.61808655551482
GLD,I,21,243.76923400488386
GLD,J,21,50.446141635527276
GLD,K,21,335.183936737577
GLD,L,21,999.6845575299938
GLD,M,21,156.5342416786296
GLD,N,21,51.55680324625308
GLD,O,21,41.633422826984805
GLD,P,21,152.49813475564738
GLD,Q,21,198.42571359206977
GLD,R,21,28.86593339362268
GLD,S,21,107.70306141831806
GLD,A,22,119.23188548153564
GLD,B,22,529.5301863932319
GLD,C,22,1120.5686391941617
GLD,D,22,453.2385054882503
GLD,E,22,1175.5177050737907
GLD,F,22,161.9784973585866
GLD,G,22,51.33461500850913
GLD,H,22,212.55016219501863
GLD,I,22,326.8470003774022
GLD,J,22,66.84407479320653
GLD,K,22,444.9668707743842
GLD,L,22,1286.7421119157834
GLD,M,22,206.84643429697823
GLD,N,22,70.43892040399177
GLD,O,22,52.43936822531587
GLD,P,22,206.7753787839137
GLD,Q,22,263.08573044358974
GLD,R,22,38.84924471640428
GLD,S,22,146.94560682182814
GLD,A,23,156.1676944212086
GLD,B,23,695.136687579622
GLD,C,23,1481.6719987941074
GLD,D,23,598.4653376192873
GLD,E,23,1488.600186184376
GLD,F,23,215.603929610675
GLD,G,23,65.18603925761481
GLD,H,23,281.8369366592887
GLD,I,23,433.994169222345
GLD,J,23,87.7540376654911
GLD,K,23,586.3040254220276
GLD,L,23,1639.8125718865226
GLD,M,23,269.4831979614925
GLD,N,23,94.92153140557545
GLD,O,23,65.29287965954184
GLD,P,23,276.4661030140658
GLD,Q,23,343.8538832337341
GLD,R,23,51.73302629851441
GLD,S,23,197.74386821240248
GLD,A,24,202.1037076527941
GLD,B,24,927.7898891957985
GLD,C,24,1960.3631399068342
GLD,D,24,796.9216432121231
GLD,E,24,1844.7796359785325
GLD,F,24,285.7520545325026
GLD,G,24,81.19041075882308
GLD,H,24,366.9718505303198
GLD,I,24,569.1211753694574
GLD,J,24,112.90708047090676
GLD,K,24,769.1499564341257
GLD,L,24,2072.9445308135746
GLD,M,24,345.1760087250443
GLD,N,24,127.620607457433
GLD,O,24,79.93684698214581
GLD,P,24,361.58162313914397
GLD,Q,24,440.67305677556044
GLD,R,24,68.27549485440204
GLD,S,24,262.11284372285394
GLD,A,25,258.60240938900694
GLD,B,25,1189.4895903412632
GLD,C,25,2535.8421100326614
GLD,D,25,1023.1984511283396
GLD,E,25,2246.6906824500406
GLD,F,25,368.1487210000983
GLD,G,25,99.39240783706208
GLD,H,25,471.4787479305195
GLD,I,25,738.5330649970239
GLD,J,25,143.79847678911594
GLD,K,25,1003.0467643222021
GLD,L,25,2590.968753210605
GLD,M,25,436.2985095212855
GLD,N,25,168.992943105446
GLD,O,25,96.2382288627219
GLD,P,25,466.1022877028739
GLD,Q,25,555.4349685048264
GLD,R,25,90.22273743236612
GLD,S,25,345.13241901885436
GLD,A,26,362.84758868591115
GLD,B,26,1539.8061859452143
GLD,C,26,3461.9790680803135
GLD,D,26,1453.4633385009367
GLD,E,26,2642.165609515192
GLD,F,26,520.743384101411
GLD,G,26,125.10857817402534
GLD,H,26,609.1812274066382
GLD,I,26,1023.8357925439728
GLD,J,26,200.45599492860686
GLD,K,26,1356.1357688615017
GLD,L,26,3255.77474873724
GLD,M,26,585.1616009633387
GLD,N,26,216.18573594068428
GLD,O,26,119.54758656739602
GLD,P,26,623.8164973119791
GLD,Q,26,719.8960965231622
GLD,R,26,123.9602659809343
GLD,S,26,457.9894618961358
GLD,A,27,362.40609108986985
GLD,B,27,1848.485598501474
GLD,C,27,3832.1531632572955
GLD,D,27,1573.6820745943776
GLD,E,27,2520.8182923105473
GLD,F,27,560.012848085192
GLD,G,27,137.32036947582483
GLD,H,27,726.7129655876796
GLD,I,27,1120.3198894166114
GLD,J,27,200.740953084209
GLD,K,27,1568.5041858360719
GLD,L,27,3792.551342508354
GLD,M,27,564.7574067043917
GLD,N,27,297.44804708938744
GLD,O,27,131.04479641435947
GLD,P,27,711.8081674143386
GLD,Q,27,816.0910687558426
GLD,R,27,146.44833924107647
GLD,S,27,568.6760606551961
GLD,A,28,379.297246948338
GLD,B,28,2078.3035098206533
GLD,C,28,4165.311858942168
GLD,D,28,1688.2443847736893
GLD,E,28,2677.5259096176137
GLD,F,28,594.932986150462
GLD,G,28,150.36918425279168
GLD,H,28,842.5331326896822
GLD,I,28,1219.929003303028
GLD,J,28,207.1550620187698
GLD,K,28,1768.0675220326011
GLD,L,28,4346.1750748068625
GLD,M,28,588.0990088942583
GLD,N,28,353.5829343379684
GLD,O,28,142.89116208340903
GLD,P,28,801.3636500566378
GLD,Q,28,914.4040015224562
GLD,R,28,164.32934239953195
GLD,S,28,669.1028594860098
GLD,A,29,360.3425826422651
GLD,B,29,2015.5363176656913
GLD,C,29,4070.2674213836967
GLD,D,29,1603.8491979546736
GLD,E,29,2543.6629746357535
GLD,F,29,568.469030456368
GLD,G,29,157.47881912114605
GLD,H,29,930.0706897632218
GLD,I,29,1227.9090463303269
GLD,J,29,196.80594314279395
GLD,K,29,1805.0412927763975
GLD,L,29,4718.556943490808
GLD,M,29,558.7054214645275
GLD,N,29,427.32134705776394
GLD,O,29,149.85192550969472
GLD,P,29,848.9046408808285
GLD,Q,29,969.9478753531472
GLD,R,29,168.3744198364811
GLD,S,29,752.1520665244967
GLD,A,30,496.9099450681684
GLD,B,30,2593.466825438481
GLD,C,30,5187.794013948517
GLD,D,30,2142.764406642571
GLD,E,30,3555.84432539753
GLD,F,30,736.051622983078
GLD,G,30,188.2078973870585
GLD,H,30,1091.6044358121503
GLD,I,30,1582.4879282210582
GLD,J,30,264.6471746176743
GLD,K,30,2228.9182961452043
GLD,L,30,5627.856090814458
GLD,M,30,781.6258954188309
GLD,N,30,405.95655749912396
GLD,O,30,176.16224401144424
GLD,P,30,1040.4221392232866
GLD,Q,30,1165.5982487022145
GLD,R,30,198.62914234125893
GLD,S,30,849.6223152810301
GLD,A,31,472.0672770833604
GLD,B,31,2463.805419112824
GLD,C,31,4928.41423726353
GLD,D,31,2035.6340478278394
GLD,E,31,3378.054647577725
GLD,F,31,699.2607230364181
GLD,G,31,194.11058955337973
GLD,H,31,1167.0091353129799
GLD,I,31,1537.1749768481704
GLD,J,31,251.41858577687992
GLD,K,31,2152.5024492654898
GLD,L,31,5932.672548866337
GLD,M,31,742.5473166739049
GLD,N,31,488.87054084309415
GLD,O,31,182.1489418431699
GLD,P,31,1069.2978979379654
GLD,Q,31,1200.412147551005
GLD,R,31,191.4136667301963
GLD,S,31,924.7399077771767
GLD,A,32,448.46922517063336
GLD,B,32,2352.3544183473427
GLD,C,32,4682.007522201484
GLD,D,32,1933.8644215939971
GLD,E,32,3209.158363247022
GLD,F,32,664.3170428204924
GLD,G,32,200.03822952617085
GLD,H,32,1235.7026190434028
GLD,I,32,1503.0307618943136
GLD,J,32,238.85308096918135
GLD,K,32,2112.6666735544914
GLD,L,32,6219.102053501244
GLD,M,32,705.4250164221726
GLD,N,32,553.4927933442848
GLD,O,32,188.17225593651503
GLD,P,32,1097.436941518842
GLD,Q,32,1234.136575978354
GLD,R,32,189.05303382977345
GLD,S,32,990.0215504603589
GLD,A,33,426.05632045364047
GLD,B,33,2446.7646227896835
GLD,C,33,4618.738302240555
GLD,D,33,1891.4786506489918
GLD,E,33,3048.719004264877
GLD,F,33,648.6446893426163
GLD,G,33,207.2126370809267
GLD,H,33,1309.8630553646656
GLD,I,33,1498.7234316326617
GLD,J,33,226.91900140783852
GLD,K,33,2146.7285439062875
GLD,L,33,6557.471284678222
GLD,M,33,670.1647192085343
GLD,N,33,601.5867084449909
GLD,O,33,195.39033005387952
GLD,P,33,1136.3253392303423
GLD,Q,33,1279.8472443486635
GLD,R,33,193.4019373019838
GLD,S,33,1054.6079247538958
GLD,A,34,689.8812002512486
GLD,B,34,3408.249324272111
GLD,C,34,6820.4508922302475
GLD,D,34,2906.565443402555
GLD,E,34,4948.491763286352
GLD,F,34,988.0230601603711
GLD,G,34,261.11572280136676
GLD,H,34,1558.3152548313815
GLD,I,34,2207.4595013994804
GLD,J,34,361.2046271646344
GLD,K,34,2894.90629702585
GLD,L,34,8057.964173326926
GLD,M,34,1098.6555095798976
GLD,N,34,571.508250726918
GLD,O,34,241.88967555215947
GLD,P,34,1487.2865530507352
GLD,Q,34,1627.84519962584
GLD,R,34,256.7055622934906
GLD,S,34,1200.4345093091888
GLD,A,35,655.3882035180301
GLD,B,35,3237.845215895323
GLD,C,35,6479.434268204725
GLD,D,35,2761.2395688619454
GLD,E,35,4701.068129602368
GLD,F,35,938.623981240103
GLD,G,35,266.1704141597665
GLD,H,35,1610.1473520213713
GLD,I,35,2097.0970851771026
GLD,J,35,343.1457374507209
GLD,K,35,2750.1750333393525
GLD,L,35,8243.333504970424
GLD,M,35,1043.7238019030813
GLD,N,35,634.3584838435712
GLD,O,35,247.3306777513601
GLD,P,35,1485.2274257855383
GLD,Q,35,1630.7120429960269
GLD,R,35,243.89795096955717
GLD,S,35,1253.2224228213386
GLD,A,36,622.619994568897
GLD,B,36,3075.9642510173535
GLD,C,36,6155.469827719657
GLD,D,36,2623.1813684265753
GLD,E,36,4466.015844520039
GLD,F,36,891.6958467201341
GLD,G,36,271.11565279987946
GLD,H,36,1654.3935180748776
GLD,I,36,1992.2542022637504
GLD,J,36,325.9900439642954
GLD,K,36,2612.68875446943
GLD,L,36,8405.163337779913
GLD,M,36,991.5387633584432
GLD,N,36,677.2783216308693
GLD,O,36,252.7151313444265
GLD,P,36,1483.078240605952
GLD,Q,36,1632.856836353387
GLD,R,36,231.74892670308174
GLD,S,36,1294.8737949562167
GLD,A,37,591.4904617011484
GLD,B,37,2922.180230582666
GLD,C,37,5847.705043852665
GLD,D,37,2492.028707233436
GLD,E,37,4242.7164230245035
GLD,F,37,847.1169779884162
GLD,G,37,275.99997035577564
GLD,H,37,1692.1358705342843
GLD,I,37,1901.0436342951425
GLD,J,37,309.69256717101285
GLD,K,37,2493.8609828437866
GLD,L,37,8547.352434429964
GLD,M,37,941.96307949028
GLD,N,37,707.3028053669154
GLD,O,37,258.08240910705933
GLD,P,37,1481.2404002512285
GLD,Q,37,1634.9277048059257
GLD,R,37,221.07585902782296
GLD,S,37,1327.7484711589268
GLD,A,38,561.9181643761091
GLD,B,38,2821.0209121968774
GLD,C,38,5555.330468152861
GLD,D,38,2367.4373262399
GLD,E,38,4030.5830746529714
GLD,F,38,804.7739038619334
GLD,G,38,281.0262288024704
GLD,H,38,1726.7542978486472
GLD,I,38,1832.2304081663342
GLD,J,38,294.2108789495547
GLD,K,38,2428.3654377277103
GLD,L,38,8687.6123999458
GLD,M,38,894.8668918285337
GLD,N,38,730.5132742210728
GLD,O,38,263.59436752282977
GLD,P,38,1481.8624125213455
GLD,Q,38,1639.6554084442107
GLD,R,38,216.62977270820215
GLD,S,38,1355.618077934886
GLD,A,39,533.8270846754901
GLD,B,39,2822.8697387054535
GLD,C,39,5277.580670589591
GLD,D,39,2249.0797777592506
GLD,E,39,3829.0602594425063
GLD,F,39,764.5559568010403
GLD,G,39,286.2609150322496
GLD,H,39,1759.5563683577486
GLD,I,39,1781.5901646672692
GLD,J,39,279.5051006094378
GLD,K,39,2399.616876421201
GLD,L,39,8832.148961552051
GLD,M,39,850.1268773349246
GLD,N,39,748.3711678691782
GLD,O,39,269.32139034785354
GLD,P,39,1485.4234905910307
GLD,Q,39,1647.7194954881843
GLD,R,39,215.6390246377581
GLD,S,39,1379.897072101984
GLD,A,40,507.1449812110602
GLD,B,40,2906.211359882102
GLD,C,40,5183.328041660177
GLD,D,40,2201.357838540676
GLD,E,40,3637.6208624812
GLD,F,40,740.2767456245676
GLD,G,40,292.28942277467246
GLD,H,40,1800.0420763931427
GLD,I,40,1758.5231990211264
GLD,J,40,265.5374039706532
GLD,K,40,2425.112231761161
GLD,L,40,9028.801659750568
GLD,M,40,807.6287360563826
GLD,N,40,767.9810864852656
GLD,O,40,275.8852911155836
GLD,P,40,1498.9093598955112
GLD,Q,40,1667.265346292849
GLD,R,40,219.4928481178047
GLD,S,40,1408.8432211832098
GLD,A,41,481.7992911626572
GLD,B,41,2896.883391511567
GLD,C,41,5101.507482853066
GLD,D,41,2170.5584611867157
GLD,E,41,3457.2310472465892
GLD,F,41,725.9395866069634
GLD,G,41,298.0102105171638
GLD,H,41,1833.1439997515324
GLD,I,41,1735.5815566644449
GLD,J,41,252.26938846867617
GLD,K,41,2431.50308126677
GLD,L,41,9186.326134420164
GLD,M,41,767.2580146114888
GLD,N,41,785.4804820329718
GLD,O,41,282.2371886525755
GLD,P,41,1509.5107111451762
GLD,Q,41,1683.2617284137648
GLD,R,41,220.82176518414275
GLD,S,41,1432.1269719670133
GLD,A,42,921.9371843312487
GLD,B,42,4273.0991330378565
GLD,C,42,8859.234037712698
GLD,D,42,3789.653606088361
GLD,E,42,6505.716654883322
GLD,F,42,1307.4973217386312
GLD,G,42,382.9087122476477
GLD,H,42,2210.465527569218
GLD,I,42,2985.5125489270954
GLD,J,42,482.5286647940786
GLD,K,42,3709.5560314585514
GLD,L,42,11614.975078776188
GLD,M,42,1482.4786312043948
GLD,N,42,746.2070505770408
GLD,O,42,358.8551152356265
GLD,P,42,2122.4323164773004
GLD,Q,42,2303.0066177757426
GLD,R,42,334.2399095635455
GLD,S,42,1644.5020248225596
GLD,A,43,875.8410225120427
GLD,B,43,4059.4504549921835
GLD,C,43,8416.275087063383
GLD,D,43,3600.1722912461446
GLD,E,43,6180.431460088726
GLD,F,43,1242.1236160142
GLD,G,43,386.78373294329873
GLD,H,43,2215.2499510886987
GLD,I,43,2836.2430065070307
GLD,J,43,458.40303610899593
GLD,K,43,3524.0869509552176
GLD,L,43,11558.123993298075
GLD,M,43,1408.355361186964
GLD,N,43,788.7259553923765
GLD,O,43,363.5046406524422
GLD,P,43,2067.632239382054
GLD,Q,43,2251.7487186152175
GLD,R,43,317.5327898064916
GLD,S,43,1652.665329603882
GLD,A,44,832.0496198651027
GLD,B,44,3856.486195863447
GLD,C,44,7995.464533457998
GLD,D,44,3420.16503028916
GLD,E,44,5871.41047559966
GLD,F,44,1180.018472197835
GLD,G,44,390.55217769054855
GLD,H,44,2215.896720775987
GLD,I,44,2694.437842371917
GLD,J,44,435.4836142151452
GLD,K,44,3347.8928343304483
GLD,L,44,11492.92101948549
GLD,M,44,1337.9381377201285
GLD,N,44,805.9416065072365
GLD,O,44,368.08291409658085
GLD,P,44,2017.7355460503088
GLD,Q,44,2204.5414650802477
GLD,R,44,301.66300764052284
GLD,S,44,1654.9822861615007
